PC1,PC2,PC3,PC4,PC5,binary
-1.48242419468977,-0.6326324140575557,0.09785646838971095,0.3791298325670719,0.8581591808612761,0
2.8637309479608692,-1.3160929885533643,0.31549518100846863,-0.7165740174034406,0.4971888281708581,0
0.6493993802093464,-1.1728088830980419,-1.5729151769826986,0.24285912445060834,1.59199934246176,1
-0.9071184203609479,0.3544132077158712,1.2845518766632282,0.602984763075651,-0.6625474468850774,0
-1.8952150105274812,-1.1740083511641979,-0.18021473279814754,0.5548997325902966,1.7228486682583626,1
-0.837002967737436,0.7902630898465673,0.4997868187451324,-1.0542219103458783,-0.5482339614925702,0
2.4372340365661116,0.6617523560916658,-1.2963704313693423,-0.10445623856117792,1.5180869277900164,0
1.7860278015379465,-1.6321856419282508,1.0876394380867527,1.4699488081039804,0.29670384572668734,0
-1.3306333566591206,-2.5130796342489505,-1.1414873132501961,0.8008998044565984,0.28559966025312433,0
-0.17076935803928292,-0.2905835755793273,-2.604079310932126,0.9638872895736125,-1.0525218060348822,0
-1.3551357510378441,-1.2776461062550564,-0.7554907376553268,-0.28727728302198624,0.5666677313844352,1
-0.17100571809185738,-0.9827485406690531,-1.6288762160592622,3.5563744319856085,-2.1536145450472453,0
-1.5299488855425367,-0.007014505436555176,0.9617850930311189,-0.6368332747995199,-0.7433757375476489,0
-1.7163951460905682,-0.25351454056189454,1.3378453821833693,0.23087905938849546,-1.264833039046774,0
-0.5667818198218633,-1.0320747302728466,0.5990486322380919,0.47849930625544784,-1.5399218919311297,0
-0.4528568440540841,2.0943552837801698,1.1449618945258024,2.133352827425596,-0.6660697261831592,0
1.0950420137050125,1.4922267986022222,-1.0580848528834816,-0.6800714397601494,-0.4833764348290831,0
-1.289840644601916,-1.7280978133140648,1.0160819650728845,-0.07950621571700572,1.0894229603256254,0
1.6421528292752312,2.4015555523136536,1.0856833447245091,-1.8992567298192298,1.5281539222120226,0
-1.7521232088687384,-0.9102262798827444,-0.3661258585599294,1.252037813414505,-0.6808322872808217,0
1.021055480865352,1.7352299850091955,4.3430719532690665,1.4540539160038042,0.4826743445746491,0
-2.159964501644717,0.29078714345304973,0.7028151384427077,0.5592798733834687,0.9704857418703223,0
1.5346504331659463,-0.3526390359184384,0.0322990717681849,0.02987695113025316,-0.030668928133097715,0
2.388926796967317,-0.71281635656879,-0.41136565248825646,-0.043384712171536784,-0.19413543057669017,0
0.11951981020409137,1.4329166009549246,-0.0005021792742299318,0.7277319314051961,-0.2359614643940159,0
-2.785153718851774,1.1256690478476408,-0.8924768709658382,0.024042067232635262,1.3430073294883205,1
1.0441569263538844,-1.7823950073382338,-0.10953083407077228,-0.609072934540903,0.8065346839327296,0
-1.8196843185970872,1.4591701504566486,-0.9542554621172356,0.8681137989458856,0.5539648767413204,0
-1.2802391950629453,1.822876265349274,-0.10361177954762239,0.1797282816099289,0.8231620453522615,0
0.8307907001156623,0.5904441348226925,2.055966529273689,0.7803734677249866,1.2998846047619939,0
-1.0389612070624354,-0.1586972059670021,2.0351729062462485,0.6616324515000722,0.12628114544819982,0
-0.6355717224787288,4.1075523583557825,-2.2288897733425728,-0.10444154456191787,2.0476173211897284,0
-1.1503454911813926,0.6719335799080035,2.608968245182189,1.8660203018261714,2.1513317425254788,0
-0.6732672973383476,-0.17322258208211658,-0.045710530112572444,-0.8419625257169305,-0.3608364757693749,0
-1.467658025600512,-0.9090281479837501,0.8940045949738598,1.1868535167289105,0.7764136858552013,0
-2.75633431395308,-0.44769738233467143,-0.37262742507877755,-1.3934617373447296,-0.074099263141497,0
0.9760045264056035,3.0989697586312044,-2.6753705983048617,-0.4437507729957077,0.35881822144901115,0
-2.2599446384057766,-0.5809032949177889,0.2340062337995178,0.1997146587914087,1.2070300777684613,1
-1.5318227046068806,-1.7006610274947729,0.02458325628150442,0.5717459866803064,0.19480726525340294,0
0.9863728970551787,-0.4433676758251903,0.8194553300561302,-0.6840874588337069,0.24460339831165154,0
-0.22297623952873052,-0.44143839320179634,0.04488354396188423,-0.9992969390186244,-0.7837418706746421,0
-0.7730647651843624,1.1083477652186728,0.25673922771907115,0.9059885623531583,-0.4137690839844498,0
2.3696243050984003,-1.0481785434746884,-0.16968399458321526,-0.02307173783797669,-0.28873945651722416,0
-0.7108358232132235,1.6554498115869523,-0.3691904836921745,-0.28433764828452596,-0.6480233182173533,0
2.6040054193504862,3.073405412452392,0.5199329462162646,-1.9950117204994258,3.3844652856624307,0
-0.8994865282896192,-1.0954912068399483,0.7722699505073124,-0.3227894671124276,0.7771649043091695,0
-1.982217958373643,-0.9890755464197873,1.139097881626375,-0.642278920647604,-0.4092539339970643,0
-1.234264587524058,-1.073442985058174,-0.4965134913156125,-1.5159686900994949,0.48990612224642743,1
-2.157015178305221,-2.116413359892299,-1.5461752203061758,0.6801485516907384,1.179545791889025,0
-0.16374038112753178,1.7045799399035875,1.485353213576927,-0.09743985222217627,-0.013118042038111007,0
0.17270485005091885,0.635266509868634,0.6703981533390486,-2.0592434975160434,0.061527025734039495,1
-0.5927335826270884,0.5017986093779103,0.5764630352992302,0.037128387855797265,1.1844648044749373,0
-1.4408969045567501,1.2759206026502423,-0.2296975940039267,0.2955722246751088,1.2091746311955038,0
1.049717726992987,-0.057203917270347016,-0.4189333633934716,-1.337731039376845,-2.223621240929937,0
-0.9304473999639747,-0.6146041643538807,-0.43759117917237855,0.7587666545594253,0.026343661671185986,0
3.944405941121307,0.03033000211190511,2.055947284583281,0.5781453856145686,0.9239575468398286,0
-0.22587983596353856,0.20456247348205478,0.002176421232826074,0.21864051628470016,-0.03772742718037527,1
-2.769606521476145,0.6839883668972574,-0.5176395399992999,-0.035297213561911935,0.012887060565777776,1
-0.6994226489371596,0.021382162820893592,0.7121670268204962,-0.12019963472873517,0.7339603626869047,0
-1.350705862988369,-2.315805299913386,1.6036448451950864,-0.03790917062457765,0.7438470649332944,0
3.2296345090250966,1.147943716026357,0.04405077520205249,0.12718083232655128,1.248044446758289,0
0.9930360379629758,1.7049353619039875,-0.6846451905213206,-1.005233248441253,-0.9866041791291023,0
1.6544960040731982,0.24609853354376177,0.7747512967513288,-0.022024762194844724,-0.08638991231900285,0
-0.6655856444562022,1.000437062408684,0.8269179389982003,0.00035454988909985137,-0.9251177283518034,1
2.7226273793998175,-0.528871080215935,-2.9377411706591965,-1.3990379841481944,0.7495963871153525,0
-0.9364368571432468,-1.3306309704531305,0.7058221486698096,0.41628233589069225,-0.9154206954242202,1
-1.5203083835962654,-1.057663237487967,-0.6284159776864505,-0.7251709175110994,-0.4881659621625782,0
-0.34005953388593985,0.6263829396345841,2.158161481426144,0.7035478153070711,0.4419164002717978,0
2.725233836179134,0.7127757295284635,0.47985769059066297,-0.7253317756295711,0.954056846194978,1
2.028614597651948,-0.7708967205311542,1.2770803105789805,-0.3082870371231913,0.6164815871852343,0
-0.7529296185036108,-1.684358190757582,-1.099711917639284,-1.7199400758338277,-0.3180932205139942,0
0.8610499900460166,1.2460717904477783,-0.26964529377498075,-0.021622994960110307,-0.7211449003804036,0
-3.407301513851764,0.9157439009915429,-0.268296762897154,-0.762125754276329,-0.08070540291959796,1
-0.07279376691890763,-0.7386179723661106,1.341833962111482,0.41461639033611214,-0.4989643717773716,0
2.9262620416518064,-0.6707278369807086,-0.16147964511975474,-0.4964320712013993,-0.16805348008275048,0
-2.7973388192720363,-0.8997701210794503,-0.5424062054351665,-0.611417974057057,0.21270274270811934,1
0.31252801909710465,1.3479700501265244,0.10945138996305379,-1.282611801261556,0.11873617699338057,0
0.6484643435260768,-0.6396242995164472,0.45456870266375204,0.6591685904495644,-0.02129758302957094,0
0.5490124642297441,-1.5097652683146598,-0.28428486826432264,0.7590673683700564,0.8570372656036238,0
-1.6363779049771692,-1.7718667140609168,0.41137323753553,-0.09942897498993022,0.6664280567623121,0
2.5419691467068466,-0.030798125144539962,-0.0030135893766986724,0.4531939279517723,0.013279775558437975,0
1.1615081193821064,1.0964044764470016,-0.9300984741641055,-0.2712916807291474,-1.0340868136691288,0
0.07338834970031548,-0.37352718531283385,0.5747792967261882,-0.8013320096379831,-0.4916905087396092,1
2.2996976708422787,-1.7443876229558057,1.7887523046542788,-0.17833328455446298,2.2661082655940317,0
-2.1632949201868543,-0.026619712031579347,0.33918062154113543,-0.4676467012381147,-0.21678798114511283,1
1.7589025101941722,-0.24289005344157127,-1.330141222479843,3.917788178320056,-2.7824249414697784,0
2.061464030939361,-0.339685668374175,0.16779824068298305,-0.500836544415978,1.3599451795053332,0
-3.091483124572958,1.0307873180205207,0.49176274662442315,-1.4286010230956745,-0.6293871751588904,1
-2.414498326736185,0.9164587236722667,-1.891898444514055,0.9223670892545576,-0.12015999286999911,0
0.6692960253988492,-0.40917206730591477,-0.11623244735650133,0.0895056479711688,0.7766883838836478,0
0.7634962382681058,-1.929522434549381,0.20630851562277375,0.31850608822345566,0.45827261551267123,0
2.5223961981043654,0.8650046545860122,-0.9411387255534064,-0.30944489084770715,2.563595142818207,0
-0.9509965335396039,-1.2520899028134433,0.5307239578972649,0.5340640478452554,0.2860230533392671,0
2.1813275441574764,0.46468620067590033,-0.6998788316358616,-0.9845924441600457,-1.2717500606201397,0
0.15768034740393458,-0.36219704457261587,-0.15961966332308164,0.4493454238458641,-0.21027422896770814,0
